city_id,city_name,country,latitude,longitude,weather_date,temp,humidity,cloudiness,wind_speed
1806466,Guangyuan,CN,32.44,105.82,07/19/20,            80.96,65,100,5.32
4034551,Faanui,PF,-16.48,-151.75,07/19/20,            76.95,84,66,21.79
6170031,Tuktoyaktuk,CA,69.45,-133.04,07/19/20,            48.2,76,75,3.36
2112309,Katsuura,JP,35.13,140.3,07/19/20,            84.61,83,75,8.05
778707,Mehamn,NO,71.04,27.85,07/19/20,            51.13,87,100,5.37
2134814,Sola,VU,-13.88,167.55,07/19/20,            80.6,65,90,6.93
1852357,Shimoda,JP,34.67,138.95,07/19/20,            81.68,78,75,9.17
2136825,Isangel,VU,-19.55,169.27,07/19/20,            77,61,40,9.17
3985168,San Patricio,MX,19.22,-104.7,07/19/20,            80.04,86,90,6.91
2068110,Kununurra,AU,-15.77,128.73,07/19/20,            86,18,0,5.82
2074865,Carnarvon,AU,-24.87,113.63,07/19/20,            69.8,37,0,14.99
2179670,Wanganui,NZ,-39.93,175.05,07/19/20,            60.01,67,97,3
5861897,Fairbanks,US,64.84,-147.72,07/19/20,            69.46,46,1,8.05
4031637,Lavrentiya,RU,65.58,-171,07/19/20,            47.77,74,100,9.91
2155415,New Norfolk,AU,-42.78,147.06,07/19/20,            47.97,76,59,1.99
2123814,Leningradskiy,RU,69.38,178.42,07/19/20,            43.9,69,1,9.71
6690296,Saint-Joseph,RE,-21.37,55.62,07/19/20,            55.26,72,75,9.17
210379,Lusambo,CD,-4.97,23.45,07/19/20,            62.98,50,1,2.21
1282256,Hithadhoo,MV,-0.6,73.08,07/19/20,            82.87,78,100,14.07
962847,Reitz,ZA,-27.8,28.43,07/19/20,            35.67,66,0,3.65
3466165,Cidreira,BR,-30.18,-50.21,07/19/20,            65.95,79,76,5.39
3382226,Camopi,GF,3.17,-52.32,07/19/20,            71.33,97,98,2.01
2618795,Klaksvík,FO,62.23,-6.59,07/19/20,            50,87,70,12.75
546105,Nikolskoye,RU,59.7,30.79,07/19/20,            62.31,87,81,4.47
1835848,Seoul,KR,37.57,126.98,07/19/20,            73.9,88,90,13.18
161974,Bereket,TM,39.24,55.52,07/19/20,            92.46,24,0,4.68
3419842,Sisimiut,GL,66.94,-53.67,07/19/20,            49.75,77,41,2.84
3372783,Ponta Delgada,PT,37.73,-25.67,07/19/20,            68,72,75,5.82
88533,Awjilah,LY,29.11,21.29,07/19/20,            72.46,59,1,9.73
3517970,Pochutla,MX,15.74,-96.47,07/19/20,            76.42,88,24,3.69
286245,Sur,OM,22.57,59.53,07/19/20,            88.34,66,81,6.08
2171722,Charters Towers,AU,-20.1,146.27,07/19/20,            76.55,38,4,8.37
2242885,Camabatela,AO,-8.19,15.38,07/19/20,            55.38,40,0,3.94
3870243,Taltal,CL,-25.4,-70.48,07/19/20,            56.62,74,100,1.7
3455756,Osvaldo Cruz,BR,-21.8,-50.88,07/19/20,            62.37,44,0,8.37
6165406,Thompson,CA,55.74,-97.86,07/19/20,            62.6,72,75,3.36
2013465,Verkhoyansk,RU,67.54,133.38,07/19/20,            70.66,66,88,5.7
230893,Kitgum,UG,3.28,32.89,07/19/20,            63.07,92,56,4.41
3689589,Ariguaní,CO,10.25,-74,07/19/20,            80.01,87,57,2.98
526296,Mirskoy,RU,45.54,40.4,07/19/20,            74.03,59,5,5.57
3369157,Cape Town,ZA,-33.93,18.42,07/19/20,            53.42,93,0,5.82
1497210,Novoagansk,RU,61.94,76.66,07/19/20,            55.67,83,100,20.54
5563839,Fortuna,US,40.6,-124.16,07/19/20,            54.79,100,90,8.05
212902,Kindu,CD,-2.95,25.95,07/19/20,            65.5,63,0,1.97
2160053,Lithgow,AU,-33.48,150.15,07/19/20,            63.99,33,0,9.73
3860443,Comodoro Rivadavia,AR,-45.87,-67.5,07/19/20,            42.8,87,90,9.17
933995,Souillac,MU,-20.52,57.52,07/19/20,            69.8,60,75,17.22
2121385,Severo-Kuril'sk,RU,50.68,156.12,07/19/20,            53.26,80,64,14.14
5955902,Fort Nelson,CA,58.81,-122.7,07/19/20,            75.2,47,40,3.36
545728,Komsomol'skiy,RU,43.98,46.7,07/19/20,            86.2,46,0,10.49
4032420,Neiafu,TO,-18.65,-173.98,07/19/20,            75.2,78,75,11.41
3421719,Narsaq,GL,60.92,-46.05,07/19/20,            51.8,53,58,3.36
3139597,Sistranda,NO,63.73,8.83,07/19/20,            53.6,93,75,3.36
1273626,Medininagar,IN,24.03,84.07,07/19/20,            89.6,59,100,10.29
935214,Saint-Pierre,RE,-21.34,55.48,07/19/20,            56.17,72,75,9.17
2123979,Kuril'sk,RU,45.23,147.88,07/19/20,            61.34,85,90,4.54
5855927,Hilo,US,19.73,-155.09,07/19/20,            74.21,78,90,9.55
5282297,Bethel,US,41.37,-73.41,07/19/20,            75.76,83,75,5.28
3414079,Olafsvik,IS,64.89,-23.71,07/19/20,            47.53,80,39,7.78
1880252,Singapore,SG,1.29,103.85,07/19/20,            86.97,66,75,6.93
3446098,Três Lagoas,BR,-20.75,-51.68,07/19/20,            63.75,47,0,6.67
170062,Aleppo Governorate,SY,36.25,37.5,07/19/20,            76.44,67,0,7.07
3547930,Mantua,CU,22.29,-84.28,07/19/20,            77.67,85,94,4.52
3412093,Vestmannaeyjar,IS,63.44,-20.27,07/19/20,            48.9,79,27,0.87
2194098,Ahipara,NZ,-35.17,173.17,07/19/20,            61.79,84,93,2.84
2110227,Butaritari,KI,3.07,172.79,07/19/20,            82.92,79,0,15.82
3938415,Ilo,PE,-17.64,-71.34,07/19/20,            58.41,78,90,6.42
2206939,Bluff,NZ,-46.6,168.33,07/19/20,            45.79,83,99,5.77
4156404,Gainesville,US,29.65,-82.32,07/19/20,            79.23,83,1,3.36
2071860,Esperance,AU,-33.87,121.9,07/19/20,            55.4,66,64,8.05
1525376,Bestöbe,KZ,52.5,73.1,07/19/20,            83.8,43,76,10.29
2400547,Gamba,GA,-2.65,10,07/19/20,            70.81,85,85,4.43
1006984,East London,ZA,-33.02,27.91,07/19/20,            48.2,87,0,5.82
2112802,Hasaki,JP,35.73,140.83,07/19/20,            81.82,78,75,5.82
2259947,Gamboma,CG,-1.88,15.86,07/19/20,            73.71,75,87,2.59
1162738,Wah,PK,33.8,72.7,07/19/20,            83.57,62,75,14.99
3590069,San José,GT,16.98,-89.9,07/19/20,            73.78,91,72,2.51
2015306,Tiksi,RU,71.69,128.87,07/19/20,            61.65,57,56,6.35
3471451,Arraial do Cabo,BR,-22.97,-42.03,07/19/20,            70.41,85,0,22.44
6096551,Pangnirtung,CA,66.15,-65.71,07/19/20,            54.82,69,100,1.57
6144312,Sept-Îles,CA,50.2,-66.38,07/19/20,            66.09,82,75,10.29
3418910,Upernavik,GL,72.79,-56.15,07/19/20,            48.69,56,17,6.49
3893656,Copiapó,CL,-27.37,-70.33,07/19/20,            50,93,100,4.7
1490256,Talnakh,RU,69.49,88.4,07/19/20,            55.4,62,55,15.66
5972291,Havre-St-Pierre,CA,50.23,-63.6,07/19/20,            69.8,68,90,8.05
2411397,Georgetown,SH,-7.93,-14.42,07/19/20,            75.43,73,35,18.1
3406318,Barra do Corda,BR,-5.5,-45.25,07/19/20,            76.41,52,70,2.68
1254709,Tezu,IN,27.92,96.17,07/19/20,            74.88,87,100,2.91
1283285,Jumla,NP,29.27,82.18,07/19/20,            72.28,53,50,4.79
3347353,Menongue,AO,-14.66,17.69,07/19/20,            41.4,78,0,3.11
1637001,Biak,ID,-0.91,122.88,07/19/20,            82.09,72,39,7.27
2160735,Lakes Entrance,AU,-37.88,147.98,07/19/20,            57,61,79,4
935215,Saint-Philippe,RE,-21.36,55.77,07/19/20,            57.96,72,75,9.17
5866583,Saint Paul Harbor,US,57.79,-152.41,07/19/20,            60.8,77,90,18.34
3945985,Camaná,PE,-16.62,-72.71,07/19/20,            58.73,78,94,8.61
1106677,Bambous Virieux,MU,-20.34,57.76,07/19/20,            69.89,60,75,17.22
3424607,Tasiilaq,GL,65.61,-37.64,07/19/20,            42.8,93,54,6.93
3441890,Departamento de Maldonado,UY,-34.67,-54.92,07/19/20,            67.01,93,40,7.7
1067565,Beloha,MG,-25.17,45.05,07/19/20,            58.23,85,0,7.76
371745,Kutum,SD,14.2,24.67,07/19/20,            73.38,67,88,12.03
1715015,Dicabisagan,PH,17.08,122.42,07/19/20,            88.05,59,67,6.55
1015776,Bredasdorp,ZA,-34.53,20.04,07/19/20,            53.6,93,24,2.3
1252948,Warangal,IN,18,79.58,07/19/20,            87.35,63,98,8.14
1295765,Sittwe,MM,20.15,92.9,07/19/20,            81.84,81,100,6.26
1786855,Yatou,CN,37.15,122.38,07/19/20,            80.44,60,12,11.48
2063042,Port Hedland,AU,-20.32,118.57,07/19/20,            75.2,36,43,17.22
3839307,Rawson,AR,-43.3,-65.1,07/19/20,            45.57,81,100,11.7
298846,Tunceli,TR,39.11,39.55,07/19/20,            61.38,45,0,4.7
5985918,Jasper,CA,52.88,-118.09,07/19/20,            57.72,62,69,1.45
1337606,Eydhafushi,MV,5.1,73.07,07/19/20,            82.17,78,100,19.35
2126199,Cherskiy,RU,68.75,161.3,07/19/20,            74.95,35,0,2.26
3831208,Qaanaaq,GL,77.48,-69.36,07/19/20,            44.64,76,99,1.79
964420,Port Elizabeth,ZA,-33.92,25.57,07/19/20,            42.8,93,0,3.36
6185377,Yellowknife,CA,62.46,-114.35,07/19/20,            66.94,68,75,6.93
659180,Hämeenlinna,FI,61,24.46,07/19/20,            60.55,100,100,1.63
609919,Quryq,KZ,43.2,51.65,07/19/20,            92.01,22,0,16.17
3421765,Nanortalik,GL,60.14,-45.24,07/19/20,            45.39,76,19,3.49
2966778,Ballina,IE,54.12,-9.17,07/19/20,            41.74,95,34,3.78
5367788,Lompoc,US,34.64,-120.46,07/19/20,            60.4,77,0,9.17
1636426,Manggar,ID,-2.88,108.27,07/19/20,            82.54,80,100,13.89
408689,Lárdos,GR,36.09,28.02,07/19/20,            74.23,88,20,12.75
286621,Salalah,OM,17.02,54.09,07/19/20,            78.8,100,90,6.93
1706950,Laylay,PH,13.44,121.82,07/19/20,            82.99,72,65,4.23
1226260,Trincomalee,LK,8.57,81.23,07/19/20,            85.44,64,80,3.36
241131,Victoria,SC,-4.62,55.45,07/19/20,            80.6,83,75,13.87
3347019,Mossamedes,AO,-15.2,12.15,07/19/20,            67.68,57,32,6.29
56399,Jamame,SO,0.07,42.75,07/19/20,            74.88,79,100,9.48
1293625,Dawei,MM,14.08,98.2,07/19/20,            86.59,64,100,4.7
3445026,Vila Velha,BR,-20.33,-40.29,07/19/20,            68,94,75,3.36
3354071,Oranjemund,NA,-28.55,16.43,07/19/20,            61.61,32,0,3.56
1649150,Bengkulu,ID,-3.8,102.27,07/19/20,            85.98,64,0,6.78
4013679,Coahuayana Viejo,MX,18.73,-103.68,07/19/20,            78.8,89,85,0.98
3372707,Ribeira Grande,PT,38.52,-28.7,07/19/20,            68.81,76,46,1.86
2017155,Saskylakh,RU,71.92,114.08,07/19/20,            62.42,49,69,11.25
3671337,Puerto Rondón,CO,6.28,-71.1,07/19/20,            74.19,88,79,3.53
3459094,Laguna,BR,-28.48,-48.78,07/19/20,            62.82,89,9,6.6
2028164,Deputatsky,RU,69.3,139.9,07/19/20,            67.28,53,96,4.38
5503914,Fallon,US,39.47,-118.78,07/19/20,            87.8,18,1,24.16
2062276,Roebourne,AU,-20.78,117.13,07/19/20,            73.06,46,0,17.45
727696,Razgrad,BG,43.53,26.52,07/19/20,            62.56,89,40,6.73
581049,Arkhangelsk,RU,64.54,40.54,07/19/20,            60.8,77,0,2.24
1520947,Mikhaylovka,KZ,43,71.5,07/19/20,            91.4,17,75,11.18
3985710,Cabo San Lucas,MX,22.89,-109.91,07/19/20,            88.72,36,20,5.82
3440777,Rocha,UY,-34.48,-54.33,07/19/20,            66.15,88,100,5.26
3883457,Lebu,CL,-37.62,-73.65,07/19/20,            51.04,87,0,12.33
3526756,Isla Mujeres,MX,21.23,-86.73,07/19/20,            80.55,83,40,4.7
2015707,Takhtamygda,RU,54.1,123.57,07/19/20,            65.44,88,100,8.08
1506938,Erzin,RU,50.26,95.16,07/19/20,            76.89,32,0,3.13
556268,Ostrovnoy,RU,68.05,39.51,07/19/20,            65.77,60,9,13.47
1283240,Kathmandu,NP,27.72,85.32,07/19/20,            71.6,100,90,5.82
702507,Lysa Hora,UA,48.17,31.11,07/19/20,            66.38,74,86,4.94
2381334,Atar,MR,20.52,-13.05,07/19/20,            83.62,46,1,7.92
1489571,Tinskoy,RU,56.15,96.92,07/19/20,            68.56,39,67,5.3
2057087,Kupang,ID,-10.17,123.58,07/19/20,            89.6,33,20,14.99
5197850,Lewistown,US,40.6,-77.57,07/19/20,            74.12,94,1,4.88
3374346,Ponta do Sol,CV,17.2,-25.09,07/19/20,            77,83,40,10.29
978895,Margate,ZA,-30.86,30.37,07/19/20,            57.31,49,0,7.29
1800519,Mingguang,CN,32.78,117.96,07/19/20,            81.46,69,75,3.85
218680,Boende,CD,-0.22,20.87,07/19/20,            70.45,81,94,1.3
3466980,Caravelas,BR,-17.71,-39.25,07/19/20,            70.61,91,100,6.29
1054329,Vangaindrano,MG,-23.35,47.6,07/19/20,            62.31,72,68,0.2
2122090,Pevek,RU,69.7,170.31,07/19/20,            49.87,54,0,6.53
2132606,Samarai,PG,-10.62,150.67,07/19/20,            76.96,84,95,16.62
3896218,Castro,CL,-42.47,-73.77,07/19/20,            45.12,100,90,3.36
610298,Beyneu,KZ,45.32,55.2,07/19/20,            93.29,19,0,11.52
6355222,Yulara,AU,-25.24,130.99,07/19/20,            53.6,81,90,14.99
4011743,Constitucion,MX,23.99,-104.67,07/19/20,            61,79,100,7
5850554,Makakilo City,US,21.35,-158.09,07/19/20,            83.34,62,20,9.17
1633419,Padang,ID,-0.95,100.35,07/19/20,            84.2,70,20,3.36
3573061,Saint George,BM,32.38,-64.68,07/19/20,            78.03,78,75,6.93
3430863,Mar del Plata,AR,-38,-57.56,07/19/20,            51.58,100,90,13.87
533793,Lubyany,RU,56.04,51.4,07/19/20,            62.6,100,90,13.42
2020888,Lazo,RU,43.38,133.9,07/19/20,            66.87,77,100,7.34
2512186,Puerto del Rosario,ES,28.5,-13.86,07/19/20,            78.8,57,0,16.11
2108857,Gizo Government Station,SB,-8.1,156.84,07/19/20,            82.47,77,11,12.48
3395981,Maceió,BR,-9.67,-35.74,07/19/20,            71.6,94,75,6.93
153220,Morogoro,TZ,-6.82,37.67,07/19/20,            62.6,93,13,3.38
696478,Poroshkovo,UA,48.67,22.75,07/19/20,            62.01,95,89,2.21
5859699,College,US,64.86,-147.8,07/19/20,            69.4,49,75,5.82
2092164,Lorengau,PG,-2.02,147.27,07/19/20,            85.6,69,78,11.43
