city_id,city_name,country,latitude,longitude,weather_date,temp,humidity,cloudiness,wind_speed
6144312.0,Sept-Îles,CA,50.2,-66.38,07/18/20,63.09,93.0,20.0,2.24
2524869.0,Cutro,IT,39.04,16.98,07/18/20,71.6,68.0,1.0,10.29
3443061.0,Chui,UY,-33.7,-53.46,07/18/20,62.46,93.0,12.0,6.13
2126123.0,Chokurdakh,RU,70.63,147.92,07/18/20,66.16,33.0,0.0,14.05
,,,,,,,,,
2090409.0,Mount Hagen,PG,-5.86,144.23,07/18/20,66.2,82.0,75.0,4.7
1645528.0,Denpasar,ID,-8.65,115.22,07/18/20,82.4,94.0,40.0,11.41
6185377.0,Yellowknife,CA,62.46,-114.35,07/18/20,72.0,43.0,40.0,10.29
3176739.0,Formello,IT,42.08,12.4,07/18/20,64.62,56.0,0.0,5.99
1054329.0,Vangaindrano,MG,-23.35,47.6,07/18/20,63.82,83.0,52.0,4.36
1803331.0,Linxia Chengguanzhen,CN,35.6,103.21,07/18/20,68.68,44.0,4.0,1.12
1788852.0,Xining,CN,36.62,101.77,07/18/20,64.31,49.0,0.0,1.07
3440777.0,Rocha,UY,-34.48,-54.33,07/18/20,62.58,91.0,100.0,6.2
2147756.0,Swan Hill,AU,-35.34,143.55,07/18/20,61.7,48.0,0.0,17.69
3374346.0,Ponta do Sol,CV,17.2,-25.09,07/18/20,78.8,69.0,75.0,11.41
240210.0,Birao,CF,10.28,22.79,07/18/20,71.37,95.0,100.0,6.98
,,,,,,,,,
1015776.0,Bredasdorp,ZA,-34.53,20.04,07/18/20,50.0,93.0,60.0,2.19
1056899.0,Sambava,MG,-14.27,50.17,07/18/20,68.31,74.0,23.0,13.87
3640226.0,Guanare,VE,9.04,-69.74,07/18/20,73.58,93.0,100.0,1.63
,,,,,,,,,
1337605.0,Mahibadhoo,MV,3.78,72.97,07/18/20,82.44,78.0,100.0,21.63
741098.0,Ordu,TR,40.91,37.68,07/18/20,73.4,88.0,75.0,1.12
,,,,,,,,,
3652764.0,Puerto Ayora,EC,-0.74,-90.35,07/18/20,70.0,92.0,82.0,4.0
1280849.0,Kashgar,CN,39.45,75.98,07/18/20,68.0,72.0,20.0,8.95
1490256.0,Talnakh,RU,69.49,88.4,07/18/20,55.4,76.0,69.0,6.71
2084442.0,Vanimo,PG,-2.67,141.3,07/18/20,82.65,77.0,56.0,6.51
1805935.0,Jiazi,CN,22.88,116.07,07/18/20,87.26,71.0,90.0,13.65
3145614.0,Storforshei,NO,66.4,14.52,07/18/20,54.0,94.0,100.0,3.0
780687.0,Berlevåg,NO,70.86,29.09,07/18/20,53.6,71.0,48.0,2.24
1283460.0,Dharān,NP,26.81,87.28,07/18/20,80.62,77.0,100.0,3.76
,,,,,,,,,
2012530.0,Zhigansk,RU,66.77,123.37,07/18/20,69.87,51.0,4.0,12.15
2138555.0,Poum,NC,-20.23,164.02,07/18/20,71.56,63.0,3.0,13.96
5855927.0,Hilo,US,19.73,-155.09,07/18/20,76.28,74.0,90.0,9.17
2063036.0,Port Lincoln,AU,-34.73,135.87,07/18/20,55.58,64.0,62.0,23.06
5367788.0,Lompoc,US,34.64,-120.46,07/18/20,64.44,72.0,0.0,13.87
3395981.0,Maceió,BR,-9.67,-35.74,07/18/20,69.8,100.0,40.0,2.24
3469140.0,Botelhos,BR,-21.63,-46.4,07/18/20,54.72,89.0,0.0,4.0
2276492.0,Harper,LR,4.38,-7.72,07/18/20,74.88,89.0,4.0,6.31
1263752.0,Māngrol,IN,21.12,70.12,07/18/20,84.76,79.0,7.0,15.19
,,,,,,,,,
549748.0,Kholmogory,RU,64.22,41.66,07/18/20,55.4,93.0,2.0,1.25
3430443.0,Necochea,AR,-38.55,-58.74,07/18/20,43.0,90.0,27.0,4.0
546105.0,Nikolskoye,RU,59.7,30.79,07/18/20,59.72,77.0,100.0,4.47
